ID,IUPACName,SMILES,CoreSMILES,State,InchIKey,HOMOLUMO,SFE,pred_hl,pred_sfe
113,,O=C1C=CC=C2C(=O)c3cccc(F)c3C=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,WTMHPGAXCBJZJE-UHFFFAOYSA-N,5.965,-9.057381458,6.1945333,-9.205745
114,,O=C1C=CC=C2C(=O)c3cccc(Cl)c3C=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,IQCYADYHGMRWKS-UHFFFAOYSA-N,5.94799999999999,-9.742297993,6.0205927,-9.70733699999999
115,,CN(C)C1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,DAXWLFDWFRMASC-UHFFFAOYSA-N,6.641,-11.96308141,6.3907456,-11.7648945
116,,C=CC1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,USCYQZMZVBWGLE-UHFFFAOYSA-N,5.943,-11.50199482,6.0721145,-10.885124
117,,O=CC1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,AUVXYPVKGYDCLG-UHFFFAOYSA-N,5.947,-12.43955074,5.99710659999999,-12.391958
118,,COC(=O)C1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,HLHVBLDNEBUTIG-UHFFFAOYSA-N,7.54,-13.77449591,7.03772069999999,-13.872988
119,,O=C1C=CC=C2C(=O)c3ccccc3C(C(F)(F)F)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,FLHPCIJPEDQYQQ-UHFFFAOYSA-N,5.65799999999999,-9.26543013,5.629671,-9.381275
120,,N#CC1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,OAPZUGHCUUWNSO-UHFFFAOYSA-N,5.66799999999999,-12.93745475,5.8253984,-12.893983
121,,O=C1C=CC=C2C(=O)c3ccccc3C(C(O)O)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,JTQJEGJCDBSWSR-UHFFFAOYSA-N,7.802,-12.32162419,7.0565667,-12.627367
122,,O=C1C=CC=C2C(=O)c3ccccc3C(OP(O)O)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,XYQUDSRMTVHYPG-UHFFFAOYSA-N,7.04899999999999,-10.93411711,6.89357329999999,-11.238017
123,,O=C1C=CC=C2C(=O)c3ccccc3C(OS(=O)O)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,BFOUDAZCVRFCSW-UHFFFAOYSA-N,8.083,-13.06594362,7.5986724,-14.0950519999999
124,,O=NOC1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,HDKIEXXENZDCNH-UHFFFAOYSA-N,8.075,-10.76006886,7.04474259999999,-11.116052
125,4-hydroxy-10-iminoanthracen-9-one,N=C1c2ccccc2C(=O)c2cccc(O)c21,N=C1c2ccccc2C(=O)c2ccccc21,Oxidized,UGCHNVUFOVPCNE-UHFFFAOYSA-N,5.97,-14.90253821,6.0203257,-12.4642679999999
126,"9-methoxyanthracene-1,10-dione",COC1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,VPDWXXBHIRPQNY-UHFFFAOYSA-N,6.045,-10.7922729,6.099451,-11.0540285
127,"1-hydroxyanthracene-9,10-dione",O=C1c2ccccc2C(=O)c2c(O)cccc21,O=C1c2ccccc2C(=O)c2ccccc21,Oxidized,BTLXPCBPYBNQNR-UHFFFAOYSA-N,5.84,-14.86358653,5.507141,-13.406575
128,4-hydroxy-10-sulfanylideneanthracen-9-one,O=C1c2ccccc2C(=S)c2c(O)cccc21,,,FPWKEPIPHCHLQE-UHFFFAOYSA-N,6.987,-11.15648266,5.9521747,-10.690933
129,,CC1=C2C(=O)C=CC=C2C(=O)c2ccccc21,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,UNGBCUVMLGFJPI-UHFFFAOYSA-N,6.057,-10.77605935,6.0982447,-9.7010145
130,,O=C1C=CC=C2C(=O)c3ccccc3C(F)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,LPDOPDNVVMWIIU-UHFFFAOYSA-N,6.025,-10.1421368,6.3014555,-9.980991
131,"9-chloroanthracene-1,10-dione",O=C1C=CC=C2C(=O)c3ccccc3C(Cl)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,KBRHZMMIJNRFEM-UHFFFAOYSA-N,5.915,-9.664382788,6.043652,-9.65726
132,,CN(C)C1=C2C(=O)c3c(c(N(C)C)c(N(C)C)c(N(C)C)c3N(C)C)C(N(C)C)=C2C(=O)C(N(C)C)=C1N(C)C,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,UTZGRPSQVWHNGA-UHFFFAOYSA-N,5.99799999999999,-14.93343756,6.000093,-15.476906
133,,C=CC1=C(C=C)C(C=C)=C2C(=O)c3c(C=C)c(C=C)c(C=C)c(C=C)c3C(C=C)=C2C1=O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,YVVHOTUOQKIDOC-UHFFFAOYSA-N,6.034,-9.164947641,5.994435,-10.112331
134,,N#CC1=C(C#N)C(C#N)=C2C(=O)c3c(C#N)c(C#N)c(C#N)c(C#N)c3C(C#N)=C2C1=O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,JNOQELCYALGYPX-UHFFFAOYSA-N,5.62799999999999,-37.80556047,5.814118,-37.96595
135,,O=C1C2=C(C(O)O)c3c(c(C(O)O)c(C(O)O)c(C(O)O)c3C(O)O)C(=O)C2=C(C(O)O)C(C(O)O)=C1C(O)O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,WEODPROZLDZPBR-UHFFFAOYSA-N,6.359,-46.81806306,6.282603,-46.8450469999999
136,,O=NOC1=C(ON=O)C(ON=O)=C2C(=O)c3c(ON=O)c(ON=O)c(ON=O)c(ON=O)c3C(ON=O)=C2C1=O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,QAWSGWBIKHXCMM-UHFFFAOYSA-N,7.648,-20.11156172,7.6022186,-20.310844
137,,NC1=C(N)C(N)=C2C(=O)c3c(N)c(N)c(N)c(N)c3C(N)=C2C1=O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,IZHUFMJVZUCEHV-UHFFFAOYSA-N,6.22,-27.84121504,6.1724415,-27.767513
138,,COC1=C(OC)C(OC)=C2C(=O)c3c(OC)c(OC)c(OC)c(OC)c3C(OC)=C2C1=O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,RCJXYMHMLXUJOT-UHFFFAOYSA-N,6.36,-18.97919415,6.2376547,-19.050331
139,"1,2,3,4,5,6,7,8-octahydroxyanthracene-9,10-dione",O=C1c2c(O)c(O)c(O)c(O)c2C(=O)c2c(O)c(O)c(O)c(O)c21,O=C1c2ccccc2C(=O)c2ccccc21,Oxidized,KOWBNNJAGJIIJW-UHFFFAOYSA-N,6.346,-17.0629674,6.313553,-17.4699
140,,O=C1C(S)=C(S)C(S)=C2C(=O)c3c(S)c(S)c(S)c(S)c3C(S)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,QLSMNLGZAWZGGG-UHFFFAOYSA-N,5.343,-14.04973867,5.467375,-14.265277
141,,CC1=C(C)C(C)=C2C(=O)c3c(C)c(C)c(C)c(C)c3C(C)=C2C1=O,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,QEYBYASYDJHNTH-UHFFFAOYSA-N,6.334,-10.85315608,6.1585703,-11.135044
142,,O=C1C(F)=C(F)C(F)=C2C(=O)c3c(F)c(F)c(F)c(F)c3C(F)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,AFYICPJRCYVEIF-UHFFFAOYSA-N,6.37,-8.912309907,6.306774,-8.814274
143,,O=C1C(Cl)=C(Cl)C(Cl)=C2C(=O)c3c(Cl)c(Cl)c(Cl)c(Cl)c3C(Cl)=C12,O=C1C=CC=C2C(=O)c3ccccc3C=C12,Oxidized,IRCPWODHBXOCOA-UHFFFAOYSA-N,6.252,-10.15370532,6.2401586,-10.270901
144,"anthracene-1,2-dione",O=C1C=Cc2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,RGHILYZRVFRRNK-UHFFFAOYSA-N,7.205,-11.75414443,7.1094584,-11.173205
145,,CN(C)C1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,NVAHWTUJYMTCKD-UHFFFAOYSA-N,6.606,-11.12488814,7.109258,-11.629941
146,"3-ethenylanthracene-1,2-dione",C=CC1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,YIJHOULYAYVCDG-UHFFFAOYSA-N,7.20799999999999,-9.740325664,7.13811,-9.90646
147,,O=CC1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MSAFNJOGHRVNSH-UHFFFAOYSA-N,7.076,-17.06703679,6.992746,-16.4017
148,,COC(=O)C1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MPWOVERJULLYDD-UHFFFAOYSA-N,7.13399999999999,-14.62390784,7.16801,-14.53514
149,,O=C1C(=O)c2cc3ccccc3cc2C=C1C(F)(F)F,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ZTRUXQAXWKKZTF-UHFFFAOYSA-N,7.131,-10.72135593,7.1139812,-10.517837
150,"3,4-dioxoanthracene-2-carbonitrile",N#CC1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ADRIVKMBNLXHCW-UHFFFAOYSA-N,7.115,-13.69326935,7.099642,-13.486312
151,,O=C1C(=O)c2cc3ccccc3cc2C=C1C(O)O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,XFGHAJBOVJBYQM-UHFFFAOYSA-N,7.196,-15.08218638,7.1406827,-15.6753559999999
152,,O=C1C(=O)c2cc3ccccc3cc2C=C1OP(O)O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,CYDHPAODCREBMK-UHFFFAOYSA-N,7.007,-16.13944792,6.994855,-16.118822
153,,O=C1C(=O)c2cc3ccccc3cc2C=C1OS(=O)O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,WGRFWJUUJZOSMX-UHFFFAOYSA-N,7.16299999999999,-16.54703543,7.1441393,-16.509432
154,,O=NOC1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,QWPNRVIFUHSFHY-UHFFFAOYSA-N,7.165,-11.4933521,6.888108,-11.575169
155,"3-aminoanthracene-1,2-dione",NC1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,BUSZLIXFVJAMHW-UHFFFAOYSA-N,6.78299999999999,-12.60720501,6.985038,-13.423925
156,,COC1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,RFZOQSBTECCGHL-UHFFFAOYSA-N,7.17299999999999,-11.12722928,7.123286,-11.170619
157,"3-hydroxyanthracene-1,2-dione",O=C1C(=O)c2cc3ccccc3cc2C=C1O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,JOEUHZFPIWWHTC-UHFFFAOYSA-N,7.132,-9.84608055899999,7.176314,-10.562173
158,,O=C1C(=O)c2cc3ccccc3cc2C=C1S,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,KCCHYWYJIXEJMG-UHFFFAOYSA-N,6.922,-11.24652852,7.00388429999999,-11.1939649999999
159,"3-methylanthracene-1,2-dione",CC1=Cc2cc3ccccc3cc2C(=O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ICLWITORVOUXAW-UHFFFAOYSA-N,7.228,-10.98364773,7.161966,-10.302632
160,,O=C1C(=O)c2cc3ccccc3cc2C=C1F,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,DMJBKOATRCRTHZ-UHFFFAOYSA-N,7.19,-10.46368053,7.1661124,-10.1416089999999
161,"3-chloroanthracene-1,2-dione",O=C1C(=O)c2cc3ccccc3cc2C=C1Cl,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,GWLZLSNDHXCEQD-UHFFFAOYSA-N,7.178,-9.685161639,7.1774864,-10.0464869999999
162,"4-(dimethylamino)anthracene-1,2-dione",CN(C)C1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,JLUKRZDRMDAXCV-UHFFFAOYSA-N,7.21,-11.67649493,7.0642624,-11.573933
163,,C=CC1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,SZZPDRWJHREDBG-UHFFFAOYSA-N,7.221,-10.63798051,7.1347647,-10.001724
164,,O=CC1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ORVLKUWLYKTIPD-UHFFFAOYSA-N,7.153,-12.84008007,7.1823535,-12.899421
165,,COC(=O)C1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,VFEHFYGOPCAMPH-UHFFFAOYSA-N,7.117,-13.26673092,7.15737599999999,-13.634025
166,,O=C1C=C(C(F)(F)F)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MCQFJLGBFQYMRF-UHFFFAOYSA-N,7.164,-9.535591773,7.133519,-9.648392
167,,N#CC1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,AMFVXUGJYXGYBS-UHFFFAOYSA-N,7.107,-11.87646834,7.099415,-12.124874
168,,O=C1C=C(C(O)O)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,LKMMNSBSOCUHLT-UHFFFAOYSA-N,7.20299999999999,-17.08958125,7.1763277,-16.861877
169,,O=C1C=C(OP(O)O)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,NMLIDDPSWLFLMV-UHFFFAOYSA-N,7.152,-17.55017866,7.11340599999999,-17.298786
170,,O=C1C=C(OS(=O)O)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,DHBVYCMMTSXZIY-UHFFFAOYSA-N,7.228,-16.78843025,7.1383247,-17.508339
171,,O=NOC1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,DXFWGTBJZOJWNB-UHFFFAOYSA-N,7.178,-11.43481167,7.172566,-11.4039229999999
172,"4-aminoanthracene-1,2-dione",NC1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,FTXHFUYVNFPKLH-UHFFFAOYSA-N,7.251,-15.83886399,7.202306,-15.103148
173,"4-methoxyanthracene-1,2-dione",COC1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,HYFFTSGLFMTLRT-UHFFFAOYSA-N,7.242,-11.8750112,7.1986227,-11.606304
174,"4-hydroxyanthracene-1,2-dione",O=C1C=C(O)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MADWOKVVJIIQMP-UHFFFAOYSA-N,7.228,-12.42501111,7.1844835,-12.304008
175,,O=C1C=C(S)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,RJGFGEAHYZXNHF-UHFFFAOYSA-N,7.209,-10.25059971,7.18761699999999,-10.37363
176,,CC1=CC(=O)C(=O)c2cc3ccccc3cc21,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,YPFNODHMSVQXQO-UHFFFAOYSA-N,7.241,-11.0221916,7.197397,-10.7172369999999
177,,O=C1C=C(F)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MHCCPKLYSIDOJY-UHFFFAOYSA-N,7.206,-10.25681361,7.17890399999999,-9.859591
178,"4-chloroanthracene-1,2-dione",O=C1C=C(Cl)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,DJXRSTIAOJMJTO-UHFFFAOYSA-N,7.18,-10.43423269,7.127113,-10.219511
179,,CN(C)c1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,YLPNXHMPGNBWRD-UHFFFAOYSA-N,7.172,-10.86657927,7.082946,-11.942352
180,,C=Cc1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,UAEHSUOFDIRGHB-UHFFFAOYSA-N,7.201,-9.830693542,7.099307,-10.047036
181,,O=Cc1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,NRMINVAXQSVEHR-UHFFFAOYSA-N,7.21,-12.47545627,7.1426253,-12.996135
182,,COC(=O)c1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MZODOKDOAWVWLW-UHFFFAOYSA-N,7.204,-13.88484136,7.0707436,-14.67229
183,,O=C1C=Cc2c(cc3ccccc3c2C(F)(F)F)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,PEJDIHUSAFHRJX-UHFFFAOYSA-N,7.223,-10.14226014,7.095547,-10.279126
184,,N#Cc1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,IFLFPARJHNPQOS-UHFFFAOYSA-N,7.197,-11.74536656,7.1245527,-12.2976619999999
185,,O=C1C=Cc2c(cc3ccccc3c2C(O)O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,JFGFWYNUZLKFCG-UHFFFAOYSA-N,7.201,-17.11124835,7.152613,-16.68688
186,,O=C1C=Cc2c(cc3ccccc3c2OP(O)O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,KVIOKFPDMIMPTR-UHFFFAOYSA-N,7.006,-18.61817208,6.9447274,-17.131348
187,,O=C1C=Cc2c(cc3ccccc3c2OS(=O)O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,CAMYKKRPVWPQLQ-UHFFFAOYSA-N,7.166,-18.08468781,7.048722,-17.864923
188,,O=NOc1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,GMQLUDFDDFAYSS-UHFFFAOYSA-N,7.149,-11.89148488,7.1019025,-11.844535
189,"10-aminoanthracene-1,2-dione",Nc1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,XUKZWBMWAHTBOA-UHFFFAOYSA-N,6.959,-12.14797607,6.9992514,-12.380018
190,,COc1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,TZPGOHRAFAUGDG-UHFFFAOYSA-N,7.178,-10.93202576,7.12744799999999,-11.8297
191,"10-hydroxyanthracene-1,2-dione",O=C1C=Cc2c(cc3ccccc3c2O)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,RRYWNGNNDBKXCT-UHFFFAOYSA-N,7.119,-13.62472394,7.0728617,-13.006943
192,,O=C1C=Cc2c(cc3ccccc3c2S)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,SFUBSBZGIWAOIH-UHFFFAOYSA-N,7.211,-10.46116761,7.18160399999999,-10.847083
193,,Cc1c2c(cc3ccccc13)C(=O)C(=O)C=C2,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,NNQWDMCLWIHDMT-UHFFFAOYSA-N,7.199,-10.29239319,7.063903,-10.582547
194,,O=C1C=Cc2c(cc3ccccc3c2F)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,IXJMBZDTTIGULR-UHFFFAOYSA-N,7.167,-9.276913839,7.1311865,-9.69537899999999
195,"10-chloroanthracene-1,2-dione",O=C1C=Cc2c(cc3ccccc3c2Cl)C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,JRJSSDNJLGDOJB-UHFFFAOYSA-N,7.172,-11.57089515,7.04125,-10.304721
196,,CN(C)c1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ROTGZQOIMZPHGQ-UHFFFAOYSA-N,7.182,-10.96911227,7.116089,-11.23622
197,,C=Cc1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,HGBQNSWZXVDAMU-UHFFFAOYSA-N,7.192,-10.55568852,6.938861,-10.448783
198,,O=Cc1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,OOGKAZOPOKYCGY-UHFFFAOYSA-N,7.212,-14.28286005,7.154542,-14.2683019999999
199,,COC(=O)c1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,DKTGLZTZQSGKAC-UHFFFAOYSA-N,7.2,-16.09499453,7.139402,-15.673654
200,,N#Cc1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,WZXSXMFTWVNBIW-UHFFFAOYSA-N,7.2,-12.73025289,7.096551,-12.904013
201,,O=C1C=Cc2cc3c(C(O)O)cccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,RJAKLQVVVZUFHT-UHFFFAOYSA-N,7.2,-14.70507505,7.148,-15.328921
202,,O=NOc1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,UMRVFECUSNAHLT-UHFFFAOYSA-N,7.182,-12.98994342,7.10563999999999,-11.7559429999999
203,"5-aminoanthracene-1,2-dione",Nc1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,YZCSZZIHSFFFTF-UHFFFAOYSA-N,6.869,-12.2622412,6.94257899999999,-12.416768
204,,COc1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,YGIKANUXGQLBIM-UHFFFAOYSA-N,7.116,-10.95908552,7.0865912,-11.5563345
205,"5-hydroxyanthracene-1,2-dione",O=C1C=Cc2cc3c(O)cccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,VYVFIHPRMOMFAX-UHFFFAOYSA-N,7.138,-12.37174246,7.102232,-12.777351
206,,O=C1C=Cc2cc3c(S)cccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,UBKADVRCSMEKQE-UHFFFAOYSA-N,7.17899999999999,-12.94372557,7.0571895,-12.1752405
207,,Cc1cccc2cc3c(cc12)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,XHWGOUXYCKXHGU-UHFFFAOYSA-N,7.188,-10.1339308,7.1575475,-10.947891
208,,O=C1C=Cc2cc3c(F)cccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,HIBROYFXMNIJDL-UHFFFAOYSA-N,7.18,-9.58210598,7.0869756,-9.734423
209,,O=C1C=Cc2cc3c(Cl)cccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,HNTIOYAMXHVHHX-UHFFFAOYSA-N,7.185,-11.9589105,7.139278,-11.521489
210,,CN(C)c1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ZMHXQGBVRAAIKS-UHFFFAOYSA-N,6.837,-14.05756776,7.0001993,-13.527584
211,,C=Cc1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,NKKDNZRHSILKJN-UHFFFAOYSA-N,7.12799999999999,-10.71356907,6.94708399999999,-10.6411199999999
212,,O=Cc1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,VPHNAEIHQIOMHZ-UHFFFAOYSA-N,7.13399999999999,-15.25878726,7.1270585,-14.8564204999999
213,,COC(=O)c1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,BJEHAHCCPQOWNX-UHFFFAOYSA-N,7.147,-14.72563169,7.037474,-14.8615079999999
214,,O=C1C=Cc2cc3cc(C(F)(F)F)ccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ZWQILVYPDXRMNE-UHFFFAOYSA-N,7.175,-10.08743826,7.133126,-10.466306
215,,N#Cc1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,ZZWDJEBKWRDYNG-UHFFFAOYSA-N,7.12299999999999,-14.56171753,7.1637406,-14.201512
216,,O=C1C=Cc2cc3cc(C(O)O)ccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,HQGLPDDCZWLCNL-UHFFFAOYSA-N,7.189,-18.11946502,7.092414,-16.054731
217,,O=C1C=Cc2cc3cc(OP(O)O)ccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,OQUVGRLJVOSJQV-UHFFFAOYSA-N,7.034,-17.40946258,7.076208,-17.5039859999999
218,,O=C1C=Cc2cc3cc(OS(=O)O)ccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,QDJGGPMHJIRMHT-UHFFFAOYSA-N,7.107,-19.82021729,7.1221285,-19.761742
219,,O=NOc1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MKYCTSPMJLLQSL-UHFFFAOYSA-N,7.125,-11.65217871,7.107035,-12.173671
220,,Nc1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,BQWDVRGFOUIOPY-UHFFFAOYSA-N,6.928,-12.72302822,6.982664,-12.846408
221,,COc1ccc2cc3c(cc2c1)C=CC(=O)C3=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,OPZHLQBWKNPYHE-UHFFFAOYSA-N,7.082,-12.83990537,6.99819559999999,-12.6371355
222,"6-hydroxyanthracene-1,2-dione",O=C1C=Cc2cc3cc(O)ccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,NIYXWAAWJAPVAK-UHFFFAOYSA-N,7.112,-12.68010284,6.99819559999999,-12.9151
